2495	how can i get firefox to use dolphin instead of nautilus ?	i am using dolphin as my file manager and when i download something via firefox , i right click the download dialog and choose `` open folder '' , i always get nautilus . why does n't firefox open the folder with dolphin ? thanks note : i tried adding the tag `` dolphin '' but because of my low rep i ca n't create new tags : (
2501	how to seamlessly connect two lan 's ?	i 'm going to connecting two lan 's in some way , i imagine some form of vpn tunnel between the gateway/router on each side . both routers have ubuntu-server 10.04 installed , but the only vpn-like experience i have is setting on-demand tcp-port forwarding with ssh , but i want this to work for windows clients as well . the two networks are only connected through an internet connection , and i do n't want my private traffic exposed ( traffic like samba ) . so how can i do this ?
2502	where can i get themes and eye-candy for my desktop ?	apart from those themes in the repository and gnome-look.org , are there other places to get themes for my ubuntu desktop ? also , are there any 3rd party repositories of themes and other eye-candy ?
2507	is there a wine version of flash as a plugin to firefox or chrome ?	i 've seen complaints about flash performance . would it be possible to use wine as a plugin to firefox in order to get better performance out of flash ? ( hopefully wine would utilize some sort of hardware optimizations ) would using wine even give better performance ?
2508	convert flv for playback on ipad	i like to watch flv videos during downtimes using my ipad . whats a good tool for converting video files and then tossing them onto the ipad . primarily i 've grabbed a few flv tutorials off you tube . i know ffmpeg can do the transform , but it 's got one of those `` needs a phd in video '' to sort out ...
2516	degenerate and missing icons in upper right menu bar	this applies specially for the battery and the power-off icon . the power-off icon is missing , but it is possible to reach that menu by dragging sideways , if i first open the menu to the left of it . the battery icon is sometimes duplicated , with the one on the left being the one that works and that in random variations . this seemed to start happening after i installed sdlball , ( if i remember the name right ) a breakout game in full screen mode , though i am not absolutely sure that it is the problem . i run 64 bit lynx on dual boot with vista on a thinkpad , in case that 's relevant . any clues on a cause or a remedy ?
2517	how to log-in via tty by instead of gdm ?	i want my ubuntu box to boot directly into a tty login screen and after it does that i want it to automatically run startx how would i go about doing this ?
2522	google talk video chat	there are no video chat plugins supplied by google for ubuntu . they are availabe just for pc and mac . are there any alternatives ? update : google has launched official video chat plugin for linux http : //www.google.com/chat/video http : //gmailblog.blogspot.com/2010/08/use-linux-now-you-can-video-chat-too.html
2528	aliases : difference between .bash_rc , .bash_aliases and /usr/local/bin	playing around with terminal , i noticed that there are many ways to create permanent aliases . i 'm a linux newbie , and from what i know , doing : sudo ln -s /path/to/esecutable /usr/local/bin/desired_alias adding desired_alias = '/path/to/executable ' to ~/.bashrc uncommenting those lines in ~/.bashrc : if [ -f ~/.bash_aliases ] ; then . ~/.bash_aliases fi and putting desired_alias = '/path/to/executable ' into the ~/.bash_aliases all have the same effect . what is the difference between the first and second methods ?
2536	my toshiba 's fans do not work automatically	my toshiba satellite m505-s4940 's fans do not turn on automatically , so it was overheating before i learned how to do it manually by using this keyboard-shortcut : fn+f3 i have to do this every time i use my computer ! i really like the performance of ubuntu , and i just began to use and love it , but i would like to solve this problem . hopefully someone can help me , and sorry about my english . it is not my native language : )
2538	how to automate starting terminal instances for specific tasks	i 'm going through some programming tutorials and for every session , i have to start up at least 3 terminal windows ( one for a log file tail , one for testing output , one for running various shell commands in , etc . ) right now i start them all up manually : click the terminal icon , cd to the right folder , type in the commands , and change the window title to something meaningful . is there a way to write up a script or something that would automate that for me ? and if so , how ? ( i 'm cool with not getting a complete script as an answer . a pointer where to start reading would work too . )
2540	access windows 7 media streaming	i wish to be able to see and stream music to my ubuntu 10.04 installation through rhythmbox . i have enabled media streaming in windows 7 and i can see rhythmbox as an allowed device . i have installed the coherence plugin for rhythmbox . i can see my windows 7 pc under the shared folder in rhythmbox , but i do not see any of my music . is there a step along the way that i missed or something else that i have to enable ?
2544	where is the flash in chrome ?	i installed google chrome . this is the first thing i did after installing ubuntu . i went into firefox , and went to chrome.google.com , and hit the button . i do n't like package managers , and avoid the command line like the pox . then , i started using google chrome . i went to kongregate , and clicked on a game . it told me i did n't have flash . a few different websites told me the same . i assumed that they must have been wrong . i hit the link to adobe , to install flash , and it reassured me ; of course , google chrome includes flash . i checked my version - chrome 5.0.375.126 . of course , i just downloaded it . i scoured the internet for solutions . none worked . many seemed to involve re-enabling flash , or something like that . but insofar as i can tell , there is no flash anywhere in my chrome . i feel like i bought a reese 's cup , and found solid chocolate . i checked in the chrome plugin manager , and everything . a few solutions told me to copy some garbage into my command line and hit enter ( as almost all solutions to problems on linux entail ) . i did it , reluctantly , and it did nothing . i thought flash was supposed to come with chrome . but it did n't . sooooo ... what gives ? google chrome version : google chrome 5.0.375.126 ( official build 53802 ) webkit 533.4 v8 2.1.10.15 user agent mozilla/5.0 ( x11 ; u ; linux x86_64 ; en-us ) applewebkit/533.4 ( khtml , like gecko ) chrome/5.0.375.126 safari/533.4 command line /opt/google/chrome/google-chrome operating system : ubuntu 10.4 64 bit .
2547	is it possible to view pdfs right in chrome without downloading them first ?	when i click a link to a pdf in chrome instead of displaying the pdf in the browser i see a blank page with `` missing plugin '' written over it . is it possible to get this plugin somewhere or am i condemned to downloading the pdf first and then displaying it using standard pdf viewing software ?
2554	is live video chat with msn/windows possible ?	is this currently possible in either lucid or maverick ?
2557	thinkpad middle button scrolling	i 'm running ubuntu on my thinkpad t60 . is there a way to get the middle button to act like a scroll like it would when it runs windows ? i 'd like to be able to hold the middle button down and scroll down a webpage using the red button .
2558	how do i restore a linux boot partition ?	first of all , i 'm a linux noob ( i 've been using linux for a about four-five years , but only fixed problems as i got them though usually i just reinstalled everything ) . i have recently installed kubuntu 9.04 , then upgraded to the latest kubuntu ( 10.4 ) . everything went smooth and i have used it ok for about two weeks . after the latest security/bugfixes update , the bootloader got corrupted . my questions : can i restore it from the 9.04 boot cd/dvd , or do i need a special rescue system ? should i get a new live dvd for 10.4 and fix it from there ? also , what do i need to actually fix ? what utilities do i need ? ( what should my steps be ? ) thanks : )
2567	can i default bluetooth to off on my laptop lenovo t61	after every boot bluetooth is on by default . i only very occasionally use bluetooth so i would really like this to be defaulted to off but be able to start it without a reboot or some command line change which i probably wont remember in 4 months time when i need it . any help greatly appreciated
2572	how to live boot old hardware diskless ?	can you tell whether i got a harddrive or software issue ? a new system removed harddrives can boot and write a cd . now i try to make old hardware work likewise , try boot with 32-bit 10.04 and following messages appears : initramfs can not mount /dev/loop0 ( /cdrom/casper/filesystem.squashfs also having tried quite a few other systems and distros ( bsd , haiku , mandriva ) to boot the connected components ( which seem physically ok ) none can boot my old hardware . any ideas ? thanks
